token,count_a,count_b,log_odds,z
要,6,14,0.09363802881791727,0.22554255286784336
傳,7,17,0.06473233140961732,0.1700186297257286
五,5,12,0.07320342969807747,0.16203978029210825
誰,5,12,0.07320342969807747,0.16203978029210825
義,3,7,0.09350232994975993,0.15925154861746094
尋,3,7,0.09350232994975993,0.15925154861746094
對,6,15,0.043861626453891134,0.10739395966791644
成,4,10,0.04381747435360417,0.0875985333740003
彥,2,5,0.04377341106710553,0.06187922796736423
似,2,5,0.04377341106710553,0.06187922796736423
西,2,5,0.04377341106710553,0.06187922796736423
肯,2,5,0.04377341106710553,0.06187922796736423
只,2,5,0.04377341106710553,0.06187922796736423
顏,2,5,0.04377341106710553,0.06187922796736423
合,2,5,0.04377341106710553,0.06187922796736423
子,2,5,0.04377341106710553,0.06187922796736423
端,2,5,0.04377341106710553,0.06187922796736423
披,2,5,0.04377341106710553,0.06187922796736423
杯,5,13,0.015837959062142026,0.03573224272147643
道,5,13,0.015837959062142026,0.03573224272147643
開,5,13,0.015837959062142026,0.03573224272147643
思,3,8,-0.0021220553051897184,-0.003730927533938621
同,10,27,-0.010933190600294296,-0.035199395441640045
多,4,11,-0.02381978157698761,-0.04871489655080055
眞,4,11,-0.02381978157698761,-0.04871489655080055
聲,4,11,-0.02381978157698761,-0.04871489655080055
上,6,17,-0.04478417527309819,-0.11297970877815917
濟,2,6,-0.08430922066314395,-0.1244973987238297
樂,2,6,-0.08430922066314395,-0.1244973987238297
寧,2,6,-0.08430922066314395,-0.1244973987238297
修,2,6,-0.08430922066314395,-0.1244973987238297
二,2,6,-0.08430922066314395,-0.1244973987238297
僚,2,6,-0.08430922066314395,-0.1244973987238297
欲,2,6,-0.08430922066314395,-0.1244973987238297
簡,2,6,-0.08430922066314395,-0.1244973987238297
老,2,6,-0.08430922066314395,-0.1244973987238297
膽,2,6,-0.08430922066314395,-0.1244973987238297
意,2,6,-0.08430922066314395,-0.1244973987238297
門,2,6,-0.08430922066314395,-0.1244973987238297
聞,2,6,-0.08430922066314395,-0.1244973987238297
空,2,6,-0.08430922066314395,-0.1244973987238297
風,14,39,-0.03305410316176438,-0.1268601195843144
入,3,9,-0.08435660236250442,-0.1525632428225542
繪,3,9,-0.08435660236250442,-0.1525632428225542
長,3,9,-0.08435660236250442,-0.1525632428225542
花,4,12,-0.0844040373803816,-0.17626391883969791
雲,4,12,-0.0844040373803816,-0.17626391883969791
共,9,26,-0.05842886846683015,-0.1813734004720702
馬,6,18,-0.08449906773229454,-0.21612138762943406
良,2,7,-0.18851336997573576,-0.28901329221292776
盟,2,7,-0.18851336997573576,-0.28901329221292776
腸,2,7,-0.18851336997573576,-0.28901329221292776
常,2,7,-0.18851336997573576,-0.28901329221292776
凜,2,7,-0.18851336997573576,-0.28901329221292776
已,2,7,-0.18851336997573576,-0.28901329221292776
頻,2,7,-0.18851336997573576,-0.28901329221292776
作,2,7,-0.18851336997573576,-0.28901329221292776
恩,3,10,-0.15606096762507526,-0.2895509535811281
公,3,10,-0.15606096762507526,-0.2895509535811281
歲,3,10,-0.15606096762507526,-0.2895509535811281
北,3,10,-0.15606096762507526,-0.2895509535811281
寀,1,4,-0.2752049702518162,-0.30840665972904824
運,1,4,-0.2752049702518162,-0.30840665972904824
咫,1,4,-0.2752049702518162,-0.30840665972904824
宜,1,4,-0.2752049702518162,-0.30840665972904824
署,1,4,-0.2752049702518162,-0.30840665972904824
禮,1,4,-0.2752049702518162,-0.30840665972904824
惟,1,4,-0.2752049702518162,-0.30840665972904824
邊,1,4,-0.2752049702518162,-0.30840665972904824
若,1,4,-0.2752049702518162,-0.30840665972904824
迹,1,4,-0.2752049702518162,-0.30840665972904824
晩,1,4,-0.2752049702518162,-0.30840665972904824
着,1,4,-0.2752049702518162,-0.30840665972904824
齊,1,4,-0.2752049702518162,-0.30840665972904824
存,1,4,-0.2752049702518162,-0.30840665972904824
肅,1,4,-0.2752049702518162,-0.30840665972904824
