token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
來,4,14,2.4464831804281344,2.5993316004455997,-0.15284842001746535
醉,4,14,2.4464831804281344,2.5993316004455997,-0.15284842001746535
春,3,11,1.834862385321101,2.0423319717786854,-0.2074695864575844
前,3,11,1.834862385321101,2.0423319717786854,-0.2074695864575844
尋,2,8,1.2232415902140672,1.4853323431117713,-0.2620907528977041
九,2,8,1.2232415902140672,1.4853323431117713,-0.2620907528977041
千,2,8,1.2232415902140672,1.4853323431117713,-0.2620907528977041
上,5,18,3.058103975535168,3.3419977720014855,-0.2838937964663173
重,5,18,3.058103975535168,3.3419977720014855,-0.2838937964663173
畫,8,28,4.892966360856269,5.1986632008911995,-0.3056968400349307
點,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
俊,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
投,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
遊,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
蓮,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
張,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
爭,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
偶,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
少,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
仍,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
鶚,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
毋,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
江,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
臨,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
故,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
首,1,5,0.6116207951070336,0.928332714444857,-0.3167119193378234
平,4,15,2.4464831804281344,2.784998143334571,-0.3385149629064368
行,4,15,2.4464831804281344,2.784998143334571,-0.3385149629064368
思,2,9,1.2232415902140672,1.6709988860007428,-0.44775729578667556
未,2,9,1.2232415902140672,1.6709988860007428,-0.44775729578667556
手,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
敎,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
紅,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
端,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
能,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
耿,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
西,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
堂,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
但,1,6,0.6116207951070336,1.1139992573338284,-0.5023784622267948
分,7,26,4.281345565749236,4.827330115113257,-0.5459845493640207
花,3,13,1.834862385321101,2.4136650575566283,-0.5788026722355273
三,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
嚴,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
路,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
君,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
繪,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
閑,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
筆,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
交,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
暇,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
期,2,10,1.2232415902140672,1.856665428889714,-0.6334238386756468
盡,5,20,3.058103975535168,3.713330857779428,-0.6552268822442597
老,1,7,0.6116207951070336,1.2996658002227999,-0.6880450051157663
取,1,7,0.6116207951070336,1.2996658002227999,-0.6880450051157663
