token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
高,5,20,3.95882818685669,3.4734282737061477,0.48539991315054243
成,3,11,2.375296912114014,1.9103855505383813,0.46491136157563284
曾,3,11,2.375296912114014,1.9103855505383813,0.46491136157563284
心,8,34,6.334125098970705,5.9048280653004515,0.4292970336702533
詩,2,7,1.5835312747426762,1.2156998957971517,0.36783137894552453
虛,2,7,1.5835312747426762,1.2156998957971517,0.36783137894552453
向,2,7,1.5835312747426762,1.2156998957971517,0.36783137894552453
盛,2,7,1.5835312747426762,1.2156998957971517,0.36783137894552453
秋,2,7,1.5835312747426762,1.2156998957971517,0.36783137894552453
參,2,7,1.5835312747426762,1.2156998957971517,0.36783137894552453
妨,2,7,1.5835312747426762,1.2156998957971517,0.36783137894552453
同,7,30,5.542359461599366,5.2101424105592224,0.33221705104014365
新,3,12,2.375296912114014,2.084056964223689,0.29123994789032537
應,3,12,2.375296912114014,2.084056964223689,0.29123994789032537
對,4,17,3.1670625494853524,2.9524140326502257,0.21464851683512665
生,4,17,3.1670625494853524,2.9524140326502257,0.21464851683512665
時,11,49,8.709422011084719,8.509899270580064,0.1995227405046549
尋,2,8,1.5835312747426762,1.3893713094824591,0.19415996526021706
千,2,8,1.5835312747426762,1.3893713094824591,0.19415996526021706
九,2,8,1.5835312747426762,1.3893713094824591,0.19415996526021706
將,2,8,1.5835312747426762,1.3893713094824591,0.19415996526021706
從,3,13,2.375296912114014,2.2577283779089963,0.1175685342050179
署,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
肅,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
禮,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
獻,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
存,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
誠,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
却,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
元,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
登,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
陽,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
荷,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
傑,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
眼,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
着,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
華,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
齊,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
小,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
載,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
宇,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
儀,1,4,0.7917656373713381,0.6946856547412296,0.09707998263010853
摠,2,9,1.5835312747426762,1.5630427231677666,0.020488551574909586
府,2,9,1.5835312747426762,1.5630427231677666,0.020488551574909586
留,2,9,1.5835312747426762,1.5630427231677666,0.020488551574909586
托,2,9,1.5835312747426762,1.5630427231677666,0.020488551574909586
疏,2,9,1.5835312747426762,1.5630427231677666,0.020488551574909586
在,2,9,1.5835312747426762,1.5630427231677666,0.020488551574909586
神,2,9,1.5835312747426762,1.5630427231677666,0.020488551574909586
誰,3,14,2.375296912114014,2.4313997915943033,-0.056102879480289136
賢,3,14,2.375296912114014,2.4313997915943033,-0.056102879480289136
出,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
唯,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
仍,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
少,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
雪,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
毋,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
結,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
聊,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
趁,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
密,1,5,0.7917656373713381,0.8683570684265369,-0.07659143105519883
臣,2,10,1.5835312747426762,1.7367141368530739,-0.15318286211039767
猶,2,10,1.5835312747426762,1.7367141368530739,-0.15318286211039767
聯,2,10,1.5835312747426762,1.7367141368530739,-0.15318286211039767
歸,2,10,1.5835312747426762,1.7367141368530739,-0.15318286211039767
君,2,10,1.5835312747426762,1.7367141368530739,-0.15318286211039767
英,3,15,2.375296912114014,2.6050712052796112,-0.22977429316559705
開,3,15,2.375296912114014,2.6050712052796112,-0.22977429316559705
莫,3,15,2.375296912114014,2.6050712052796112,-0.22977429316559705
西,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
街,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
談,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
端,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
接,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
彥,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
夜,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
離,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
合,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
波,1,6,0.7917656373713381,1.0420284821118444,-0.2502628447405063
才,2,11,1.5835312747426762,1.9103855505383813,-0.32685427579570514
龍,2,11,1.5835312747426762,1.9103855505383813,-0.32685427579570514
北,2,11,1.5835312747426762,1.9103855505383813,-0.32685427579570514
公,2,11,1.5835312747426762,1.9103855505383813,-0.32685427579570514
士,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
親,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
懷,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
意,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
聞,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
僚,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
寧,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
榮,1,7,0.7917656373713381,1.2156998957971517,-0.42393425842581356
圖,4,21,3.1670625494853524,3.647099687391455,-0.4800371379061028
冠,2,12,1.5835312747426762,2.084056964223689,-0.5005256894810126
照,2,12,1.5835312747426762,2.084056964223689,-0.5005256894810126
肝,2,12,1.5835312747426762,2.084056964223689,-0.5005256894810126
要,3,17,2.375296912114014,2.9524140326502257,-0.5771171205362116
列,1,8,0.7917656373713381,1.3893713094824591,-0.597605672111121
百,1,8,0.7917656373713381,1.3893713094824591,-0.597605672111121
雨,1,8,0.7917656373713381,1.3893713094824591,-0.597605672111121
腸,1,8,0.7917656373713381,1.3893713094824591,-0.597605672111121
容,1,8,0.7917656373713381,1.3893713094824591,-0.597605672111121
常,1,8,0.7917656373713381,1.3893713094824591,-0.597605672111121
芳,1,8,0.7917656373713381,1.3893713094824591,-0.597605672111121
眞,2,13,1.5835312747426762,2.2577283779089963,-0.6741971031663201
久,2,13,1.5835312747426762,2.2577283779089963,-0.6741971031663201
聲,2,13,1.5835312747426762,2.2577283779089963,-0.6741971031663201
香,1,9,0.7917656373713381,1.5630427231677666,-0.7712770857964285
數,1,9,0.7917656373713381,1.5630427231677666,-0.7712770857964285
綸,1,9,0.7917656373713381,1.5630427231677666,-0.7712770857964285
愧,1,9,0.7917656373713381,1.5630427231677666,-0.7712770857964285
尊,1,9,0.7917656373713381,1.5630427231677666,-0.7712770857964285
雲,2,14,1.5835312747426762,2.4313997915943033,-0.8478685168516271
酬,0,5,0.0,0.8683570684265369,-0.8683570684265369
箇,0,5,0.0,0.8683570684265369,-0.8683570684265369
