token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
迹,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
署,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
孤,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
禮,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
咫,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
歡,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
晩,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
宜,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
外,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
松,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
着,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
惟,1,4,0.5211047420531526,0.7840062720501764,-0.26290152999702376
花,4,12,2.0844189682126104,2.352018816150529,-0.2675998479379187
雲,4,12,2.0844189682126104,2.352018816150529,-0.2675998479379187
盟,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
作,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
腸,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
凜,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
已,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
常,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
頻,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
良,2,7,1.0422094841063052,1.3720109760878088,-0.32980149198150355
風,14,39,7.2954663887441376,7.64406115248922,-0.3485947637450826
北,3,10,1.563314226159458,1.9600156801254411,-0.3967014539659832
恩,3,10,1.563314226159458,1.9600156801254411,-0.3967014539659832
公,3,10,1.563314226159458,1.9600156801254411,-0.3967014539659832
歲,3,10,1.563314226159458,1.9600156801254411,-0.3967014539659832
馬,6,18,3.126628452318916,3.5280282242257934,-0.4013997719068776
共,9,26,4.689942678478374,5.096040768326146,-0.40609808984777196
形,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
動,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
鳴,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
密,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
蓮,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
鶚,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
投,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
結,1,5,0.5211047420531526,0.9800078400627206,-0.45890309800956797
群,2,8,1.0422094841063052,1.5680125441003527,-0.5258030599940475
將,2,8,1.0422094841063052,1.5680125441003527,-0.5258030599940475
肝,3,11,1.563314226159458,2.156017248137985,-0.5927030219785272
圖,6,19,3.126628452318916,3.7240297922383383,-0.5974013399194225
