token,count_a,count_b,log_odds,z
殿,3,6,0.3547123003330288,0.5824588284651736
詩,3,6,0.3547123003330288,0.5824588284651736
向,3,6,0.3547123003330288,0.5824588284651736
紫,5,12,0.22143295297171406,0.4901539066811185
結,2,4,0.3545503569352286,0.4753585185879192
偏,2,4,0.3545503569352286,0.4753585185879192
趁,2,4,0.3545503569352286,0.4753585185879192
幾,2,4,0.3545503569352286,0.4753585185879192
陰,2,4,0.3545503569352286,0.4753585185879192
位,2,4,0.3545503569352286,0.4753585185879192
動,2,4,0.3545503569352286,0.4753585185879192
戒,2,4,0.3545503569352286,0.4753585185879192
唯,2,4,0.3545503569352286,0.4753585185879192
圖,7,18,0.17212846337889243,0.45828330144037094
數,3,7,0.24157685059800205,0.4114495070714502
尊,3,7,0.24157685059800205,0.4114495070714502
天,7,19,0.13376933048544437,0.36077934976988957
初,2,5,0.19177735820289676,0.27110144212941306
肯,2,5,0.19177735820289676,0.27110144212941306
依,2,5,0.19177735820289676,0.27110144212941306
餘,2,5,0.19177735820289676,0.27110144212941306
合,2,5,0.19177735820289676,0.27110144212941306
靑,5,14,0.11177724920266296,0.25668848596273297
文,3,8,0.14596609172794572,0.2566327603796901
久,4,11,0.1243526612761805,0.2543191678860047
選,6,18,0.06385593198542505,0.16332289810324602
他,6,18,0.06385593198542505,0.16332289810324602
傳,6,18,0.06385593198542505,0.16332289810324602
日,15,47,0.03417842902879453,0.13967950756957953
雲,4,12,0.06378205103982282,0.13319829971221184
臣,3,9,0.06374517466152252,0.11528641846977376
坐,3,9,0.06374517466152252,0.11528641846977376
猶,3,9,0.06374517466152252,0.11528641846977376
許,3,9,0.06374517466152252,0.11528641846977376
簡,2,6,0.06370834091406063,0.09407657499885741
意,2,6,0.06370834091406063,0.09407657499885741
豈,2,6,0.06370834091406063,0.09407657499885741
月,2,6,0.06370834091406063,0.09407657499885741
堪,2,6,0.06370834091406063,0.09407657499885741
濟,2,6,0.06370834091406063,0.09407657499885741
欲,2,6,0.06370834091406063,0.09407657499885741
門,2,6,0.06370834091406063,0.09407657499885741
席,2,6,0.06370834091406063,0.09407657499885741
聞,2,6,0.06370834091406063,0.09407657499885741
高,6,19,0.02677506164052801,0.06938334748751888
看,5,16,0.01963656080987697,0.0465697006278904
今,5,16,0.01963656080987697,0.0465697006278904
深,4,13,0.009118633932929221,0.019415554503365993
身,4,13,0.009118633932929221,0.019415554503365993
時,14,46,0.0017477042517253238,0.006980360074157385
朝,7,23,0.001740201735537461,0.004914671364834438
丹,3,10,-0.00794555700238675,-0.014741954005446234
歲,3,10,-0.00794555700238675,-0.014741954005446234
御,3,10,-0.00794555700238675,-0.014741954005446234
方,3,10,-0.00794555700238675,-0.014741954005446234
史,3,10,-0.00794555700238675,-0.014741954005446234
妨,2,7,-0.040482190355536574,-0.062063985764776224
虛,2,7,-0.040482190355536574,-0.062063985764776224
回,2,7,-0.040482190355536574,-0.062063985764776224
醉,4,14,-0.04053377485298526,-0.08788357367488377
來,4,14,-0.04053377485298526,-0.08788357367488377
畫,8,28,-0.04063733929974589,-0.12460369489235759
前,3,11,-0.07116317391779159,-0.13516374531744393
