token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
恢,0,5,0.0,0.9523809523809523,-0.9523809523809523
亭,0,5,0.0,0.9523809523809523,-0.9523809523809523
憂,0,5,0.0,0.9523809523809523,-0.9523809523809523
寀,0,5,0.0,0.9523809523809523,-0.9523809523809523
磨,0,5,0.0,0.9523809523809523,-0.9523809523809523
喝,0,5,0.0,0.9523809523809523,-0.9523809523809523
使,0,5,0.0,0.9523809523809523,-0.9523809523809523
皁,0,5,0.0,0.9523809523809523,-0.9523809523809523
屬,0,5,0.0,0.9523809523809523,-0.9523809523809523
陽,0,5,0.0,0.9523809523809523,-0.9523809523809523
臭,0,5,0.0,0.9523809523809523,-0.9523809523809523
逢,0,5,0.0,0.9523809523809523,-0.9523809523809523
曉,0,5,0.0,0.9523809523809523,-0.9523809523809523
帶,0,5,0.0,0.9523809523809523,-0.9523809523809523
小,0,5,0.0,0.9523809523809523,-0.9523809523809523
凌,0,5,0.0,0.9523809523809523,-0.9523809523809523
開,3,15,1.8773466833541927,2.857142857142857,-0.9797961737886645
杯,3,15,1.8773466833541927,2.857142857142857,-0.9797961737886645
威,2,12,1.2515644555694618,2.285714285714286,-1.0341498301448242
冠,2,12,1.2515644555694618,2.285714285714286,-1.0341498301448242
然,1,9,0.6257822277847309,1.7142857142857142,-1.0885034865009833
愧,1,9,0.6257822277847309,1.7142857142857142,-1.0885034865009833
義,1,9,0.6257822277847309,1.7142857142857142,-1.0885034865009833
流,4,19,2.5031289111389237,3.619047619047619,-1.1159187079086954
閣,0,6,0.0,1.142857142857143,-1.142857142857143
卵,0,6,0.0,1.142857142857143,-1.142857142857143
休,0,6,0.0,1.142857142857143,-1.142857142857143
稀,0,6,0.0,1.142857142857143,-1.142857142857143
鳴,0,6,0.0,1.142857142857143,-1.142857142857143
下,0,6,0.0,1.142857142857143,-1.142857142857143
議,0,6,0.0,1.142857142857143,-1.142857142857143
馨,0,6,0.0,1.142857142857143,-1.142857142857143
識,0,6,0.0,1.142857142857143,-1.142857142857143
雪,0,6,0.0,1.142857142857143,-1.142857142857143
襟,0,6,0.0,1.142857142857143,-1.142857142857143
國,0,6,0.0,1.142857142857143,-1.142857142857143
聊,0,6,0.0,1.142857142857143,-1.142857142857143
舊,3,16,1.8773466833541927,3.047619047619048,-1.1702723642648551
蘭,3,16,1.8773466833541927,3.047619047619048,-1.1702723642648551
聲,2,13,1.2515644555694618,2.476190476190476,-1.224626020621014
應,2,13,1.2515644555694618,2.476190476190476,-1.224626020621014
多,2,13,1.2515644555694618,2.476190476190476,-1.224626020621014
府,1,10,0.6257822277847309,1.9047619047619047,-1.2789796769771737
傾,1,10,0.6257822277847309,1.9047619047619047,-1.2789796769771737
直,1,10,0.6257822277847309,1.9047619047619047,-1.2789796769771737
托,1,10,0.6257822277847309,1.9047619047619047,-1.2789796769771737
神,1,10,0.6257822277847309,1.9047619047619047,-1.2789796769771737
自,4,20,2.5031289111389237,3.8095238095238093,-1.3063948983848856
後,4,20,2.5031289111389237,3.8095238095238093,-1.3063948983848856
簿,0,7,0.0,1.3333333333333333,-1.3333333333333333
志,0,7,0.0,1.3333333333333333,-1.3333333333333333
只,0,7,0.0,1.3333333333333333,-1.3333333333333333
虎,0,7,0.0,1.3333333333333333,-1.3333333333333333
鵝,0,7,0.0,1.3333333333333333,-1.3333333333333333
好,0,7,0.0,1.3333333333333333,-1.3333333333333333
終,0,7,0.0,1.3333333333333333,-1.3333333333333333
栢,0,7,0.0,1.3333333333333333,-1.3333333333333333
笑,0,7,0.0,1.3333333333333333,-1.3333333333333333
子,0,7,0.0,1.3333333333333333,-1.3333333333333333
湖,0,7,0.0,1.3333333333333333,-1.3333333333333333
見,0,7,0.0,1.3333333333333333,-1.3333333333333333
談,0,7,0.0,1.3333333333333333,-1.3333333333333333
街,0,7,0.0,1.3333333333333333,-1.3333333333333333
題,2,14,1.2515644555694618,2.6666666666666665,-1.4151022110972047
乘,2,14,1.2515644555694618,2.6666666666666665,-1.4151022110972047
如,2,14,1.2515644555694618,2.6666666666666665,-1.4151022110972047
