token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
猶,2,10,1.607717041800643,1.7844396859386151,-0.17672264413797212
歸,2,10,1.607717041800643,1.7844396859386151,-0.17672264413797212
君,2,10,1.607717041800643,1.7844396859386151,-0.17672264413797212
英,3,15,2.411575562700965,2.6766595289079227,-0.26508396620695773
開,3,15,2.411575562700965,2.6766595289079227,-0.26508396620695773
莫,3,15,2.411575562700965,2.6766595289079227,-0.26508396620695773
西,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
街,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
談,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
端,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
接,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
彥,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
夜,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
離,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
合,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
波,1,6,0.8038585209003215,1.0706638115631693,-0.26680529066284775
才,2,11,1.607717041800643,1.9628836545324768,-0.3551666127318338
龍,2,11,1.607717041800643,1.9628836545324768,-0.3551666127318338
公,2,11,1.607717041800643,1.9628836545324768,-0.3551666127318338
北,2,11,1.607717041800643,1.9628836545324768,-0.3551666127318338
士,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
親,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
懷,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
意,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
聞,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
僚,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
寧,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
榮,1,7,0.8038585209003215,1.2491077801570307,-0.4452492592567092
圖,4,21,3.215434083601286,3.7473233404710924,-0.5318892568698064
肝,2,12,1.607717041800643,2.1413276231263385,-0.5336105813256955
照,2,12,1.607717041800643,2.1413276231263385,-0.5336105813256955
冠,2,12,1.607717041800643,2.1413276231263385,-0.5336105813256955
要,3,17,2.411575562700965,3.033547466095646,-0.6219719033946811
容,1,8,0.8038585209003215,1.4275517487508922,-0.6236932278505707
常,1,8,0.8038585209003215,1.4275517487508922,-0.6236932278505707
芳,1,8,0.8038585209003215,1.4275517487508922,-0.6236932278505707
雨,1,8,0.8038585209003215,1.4275517487508922,-0.6236932278505707
腸,1,8,0.8038585209003215,1.4275517487508922,-0.6236932278505707
列,1,8,0.8038585209003215,1.4275517487508922,-0.6236932278505707
聲,2,13,1.607717041800643,2.3197715917201998,-0.7120545499195567
久,2,13,1.607717041800643,2.3197715917201998,-0.7120545499195567
眞,2,13,1.607717041800643,2.3197715917201998,-0.7120545499195567
尊,1,9,0.8038585209003215,1.6059957173447537,-0.8021371964444322
綸,1,9,0.8038585209003215,1.6059957173447537,-0.8021371964444322
愧,1,9,0.8038585209003215,1.6059957173447537,-0.8021371964444322
數,1,9,0.8038585209003215,1.6059957173447537,-0.8021371964444322
香,1,9,0.8038585209003215,1.6059957173447537,-0.8021371964444322
雲,2,14,1.607717041800643,2.4982155603140614,-0.8904985185134184
秩,0,5,0.0,0.8922198429693076,-0.8922198429693076
院,0,5,0.0,0.8922198429693076,-0.8922198429693076
亭,0,5,0.0,0.8922198429693076,-0.8922198429693076
挺,0,5,0.0,0.8922198429693076,-0.8922198429693076
皁,0,5,0.0,0.8922198429693076,-0.8922198429693076
酬,0,5,0.0,0.8922198429693076,-0.8922198429693076
補,0,5,0.0,0.8922198429693076,-0.8922198429693076
箇,0,5,0.0,0.8922198429693076,-0.8922198429693076
幅,0,5,0.0,0.8922198429693076,-0.8922198429693076
朋,0,5,0.0,0.8922198429693076,-0.8922198429693076
節,0,5,0.0,0.8922198429693076,-0.8922198429693076
脩,0,5,0.0,0.8922198429693076,-0.8922198429693076
逢,0,5,0.0,0.8922198429693076,-0.8922198429693076
曉,0,5,0.0,0.8922198429693076,-0.8922198429693076
恢,0,5,0.0,0.8922198429693076,-0.8922198429693076
凌,0,5,0.0,0.8922198429693076,-0.8922198429693076
喝,0,5,0.0,0.8922198429693076,-0.8922198429693076
帶,0,5,0.0,0.8922198429693076,-0.8922198429693076
獨,0,5,0.0,0.8922198429693076,-0.8922198429693076
銜,0,5,0.0,0.8922198429693076,-0.8922198429693076
松,0,5,0.0,0.8922198429693076,-0.8922198429693076
趨,0,5,0.0,0.8922198429693076,-0.8922198429693076
燭,0,5,0.0,0.8922198429693076,-0.8922198429693076
封,0,5,0.0,0.8922198429693076,-0.8922198429693076
微,0,5,0.0,0.8922198429693076,-0.8922198429693076
環,0,5,0.0,0.8922198429693076,-0.8922198429693076
憂,0,5,0.0,0.8922198429693076,-0.8922198429693076
到,0,5,0.0,0.8922198429693076,-0.8922198429693076
迹,0,5,0.0,0.8922198429693076,-0.8922198429693076
物,0,5,0.0,0.8922198429693076,-0.8922198429693076
臭,0,5,0.0,0.8922198429693076,-0.8922198429693076
居,0,5,0.0,0.8922198429693076,-0.8922198429693076
至,0,5,0.0,0.8922198429693076,-0.8922198429693076
孤,0,5,0.0,0.8922198429693076,-0.8922198429693076
咫,0,5,0.0,0.8922198429693076,-0.8922198429693076
