token,count_a,count_b,log_odds,z
正,1,8,-0.8075680257608564,-1.0929317421640627
容,1,8,-0.8075680257608564,-1.0929317421640627
淸,12,40,-0.29887882640107666,-1.109062060893376
時,14,46,-0.289467077690964,-1.156136359971837
春,2,12,-0.6586088436097688,-1.1609456925016068
象,0,5,-1.4864386307194426,-1.1828220609028317
勞,0,5,-1.4864386307194426,-1.1828220609028317
咫,0,5,-1.4864386307194426,-1.1828220609028317
晩,0,5,-1.4864386307194426,-1.1828220609028317
獻,0,5,-1.4864386307194426,-1.1828220609028317
舌,0,5,-1.4864386307194426,-1.1828220609028317
載,0,5,-1.4864386307194426,-1.1828220609028317
燭,0,5,-1.4864386307194426,-1.1828220609028317
環,0,5,-1.4864386307194426,-1.1828220609028317
補,0,5,-1.4864386307194426,-1.1828220609028317
酬,0,5,-1.4864386307194426,-1.1828220609028317
昭,0,5,-1.4864386307194426,-1.1828220609028317
惟,0,5,-1.4864386307194426,-1.1828220609028317
陽,0,5,-1.4864386307194426,-1.1828220609028317
案,0,5,-1.4864386307194426,-1.1828220609028317
封,0,5,-1.4864386307194426,-1.1828220609028317
治,0,5,-1.4864386307194426,-1.1828220609028317
邊,0,5,-1.4864386307194426,-1.1828220609028317
署,0,5,-1.4864386307194426,-1.1828220609028317
亭,0,5,-1.4864386307194426,-1.1828220609028317
經,0,5,-1.4864386307194426,-1.1828220609028317
荷,0,5,-1.4864386307194426,-1.1828220609028317
憂,0,5,-1.4864386307194426,-1.1828220609028317
切,1,9,-0.8632493389620377,-1.2106674581383285
將,1,9,-0.8632493389620377,-1.2106674581383285
偏,0,6,-1.4865907734804047,-1.2958492701685806
洲,0,6,-1.4865907734804047,-1.2958492701685806
偶,0,6,-1.4865907734804047,-1.2958492701685806
近,0,6,-1.4865907734804047,-1.2958492701685806
臨,0,6,-1.4865907734804047,-1.2958492701685806
議,0,6,-1.4865907734804047,-1.2958492701685806
珍,0,6,-1.4865907734804047,-1.2958492701685806
蓮,0,6,-1.4865907734804047,-1.2958492701685806
卵,0,6,-1.4865907734804047,-1.2958492701685806
江,0,6,-1.4865907734804047,-1.2958492701685806
納,0,6,-1.4865907734804047,-1.2958492701685806
閣,0,6,-1.4865907734804047,-1.2958492701685806
留,1,10,-0.9103050046429066,-1.319343732964032
文,1,10,-0.9103050046429066,-1.319343732964032
未,1,10,-0.9103050046429066,-1.319343732964032
地,5,24,-0.5308456979359928,-1.393722705650089
極,0,7,-1.4867429529262441,-1.399820466299016
黃,0,7,-1.4867429529262441,-1.399820466299016
接,0,7,-1.4867429529262441,-1.399820466299016
池,0,7,-1.4867429529262441,-1.399820466299016
虎,0,7,-1.4867429529262441,-1.399820466299016
絲,0,7,-1.4867429529262441,-1.399820466299016
湖,0,7,-1.4867429529262441,-1.399820466299016
鵝,0,7,-1.4867429529262441,-1.399820466299016
辰,0,7,-1.4867429529262441,-1.399820466299016
當,1,11,-0.9506415530499099,-1.42060682069098
五,2,15,-0.7764924250200043,-1.458144761239233
大,0,8,-1.4868951690719934,-1.496624237238057
際,0,8,-1.4868951690719934,-1.496624237238057
露,0,8,-1.4868951690719934,-1.496624237238057
月,0,8,-1.4868951690719934,-1.496624237238057
草,0,8,-1.4868951690719934,-1.496624237238057
喉,0,8,-1.4868951690719934,-1.496624237238057
修,0,8,-1.4868951690719934,-1.496624237238057
勝,3,19,-0.6888432785019285,-1.5095882525079098
忠,1,12,-0.9856328493824984,-1.5156845328001376
恩,1,12,-0.9856328493824984,-1.5156845328001376
北,1,12,-0.9856328493824984,-1.5156845328001376
龍,1,12,-0.9856328493824984,-1.5156845328001376
郞,1,12,-0.9856328493824984,-1.5156845328001376
詩,0,9,-1.4870474219326946,-1.5875722657577016
虛,0,9,-1.4870474219326946,-1.5875722657577016
頻,0,9,-1.4870474219326946,-1.5875722657577016
職,0,9,-1.4870474219326946,-1.5875722657577016
仙,0,9,-1.4870474219326946,-1.5875722657577016
盛,0,9,-1.4870474219326946,-1.5875722657577016
自,3,21,-0.7419943947859853,-1.672767460487738
綸,0,10,-1.487199711523398,-1.6736194823207082
鳳,0,10,-1.487199711523398,-1.6736194823207082
應,1,14,-1.0434035050382864,-1.6908372520026094
日,12,50,-0.4454952380466084,-1.7473206667375305
疏,0,11,-1.4873520378591625,-1.7554867087275863
從,1,15,-1.0675499269232587,-1.7722325939226329
坐,0,12,-1.487504400955057,-1.8337338948222006
斗,0,12,-1.487504400955057,-1.8337338948222006
筆,0,12,-1.487504400955057,-1.8337338948222006
銀,0,13,-1.4876568008261595,-1.9088062941048816
禁,0,13,-1.4876568008261595,-1.9088062941048816
平,1,18,-1.1264572519649105,-1.9972039815171805
書,0,15,-1.487961710954342,-2.0508071155820287
垣,0,15,-1.487961710954342,-2.0508071155820287
盡,2,23,-0.9701568970708889,-2.080323118604911
薇,0,20,-1.4887246308980835,-2.3692822557812523
言,0,20,-1.4887246308980835,-2.3692822557812523
諫,0,20,-1.4887246308980835,-2.3692822557812523
