token,count_a,count_b,log_odds,z
畫,7,29,0.0597170735438155,0.17863093742032635
應,3,12,0.08181929122166398,0.1588121827830853
新,3,12,0.08181929122166398,0.1588121827830853
心,8,34,0.04364344921612595,0.14047032947375276
千,2,8,0.0817597609770555,0.1295752589803729
尋,2,8,0.0817597609770555,0.1295752589803729
九,2,8,0.0817597609770555,0.1295752589803729
將,2,8,0.0817597609770555,0.1295752589803729
同,7,30,0.038359128541214815,0.11573447609792911
生,4,17,0.04351110487736598,0.09902632187600313
對,4,17,0.04351110487736598,0.09902632187600313
齊,1,4,0.0817003173438815,0.09155692917818381
却,1,4,0.0817003173438815,0.09155692917818381
眼,1,4,0.0817003173438815,0.09155692917818381
小,1,4,0.0817003173438815,0.09155692917818381
載,1,4,0.0817003173438815,0.09155692917818381
存,1,4,0.0817003173438815,0.09155692917818381
禮,1,4,0.0817003173438815,0.09155692917818381
獻,1,4,0.0817003173438815,0.09155692917818381
儀,1,4,0.0817003173438815,0.09155692917818381
陽,1,4,0.0817003173438815,0.09155692917818381
着,1,4,0.0817003173438815,0.09155692917818381
宇,1,4,0.0817003173438815,0.09155692917818381
肅,1,4,0.0817003173438815,0.09155692917818381
登,1,4,0.0817003173438815,0.09155692917818381
華,1,4,0.0817003173438815,0.09155692917818381
元,1,4,0.0817003173438815,0.09155692917818381
傑,1,4,0.0817003173438815,0.09155692917818381
荷,1,4,0.0817003173438815,0.09155692917818381
誠,1,4,0.0817003173438815,0.09155692917818381
署,1,4,0.0817003173438815,0.09155692917818381
從,3,13,0.03134979954991035,0.062095974492615065
時,11,49,0.01433756056771518,0.054765265285520955
留,2,9,0.007986683488455881,0.013042101249506534
神,2,9,0.007986683488455881,0.013042101249506534
摠,2,9,0.007986683488455881,0.013042101249506534
托,2,9,0.007986683488455881,0.013042101249506534
疏,2,9,0.007986683488455881,0.013042101249506534
府,2,9,0.007986683488455881,0.013042101249506534
在,2,9,0.007986683488455881,0.013042101249506534
誰,3,14,-0.01424144516563608,-0.028751309801499016
賢,3,14,-0.01424144516563608,-0.028751309801499016
唯,1,5,-0.05557754363405998,-0.06595783484654544
聊,1,5,-0.05557754363405998,-0.06595783484654544
仍,1,5,-0.05557754363405998,-0.06595783484654544
出,1,5,-0.05557754363405998,-0.06595783484654544
毋,1,5,-0.05557754363405998,-0.06595783484654544
