token,count_a,count_b,log_odds,z
仍,1,5,-0.2640520327039644,-0.31488807000922847
江,1,5,-0.2640520327039644,-0.31488807000922847
鶚,1,5,-0.2640520327039644,-0.31488807000922847
張,1,5,-0.2640520327039644,-0.31488807000922847
偶,1,5,-0.2640520327039644,-0.31488807000922847
爭,1,5,-0.2640520327039644,-0.31488807000922847
少,1,5,-0.2640520327039644,-0.31488807000922847
毋,1,5,-0.2640520327039644,-0.31488807000922847
投,1,5,-0.2640520327039644,-0.31488807000922847
遊,1,5,-0.2640520327039644,-0.31488807000922847
故,1,5,-0.2640520327039644,-0.31488807000922847
臨,1,5,-0.2640520327039644,-0.31488807000922847
蓮,1,5,-0.2640520327039644,-0.31488807000922847
盡,5,20,-0.12836883629593476,-0.32306995859890425
未,2,9,-0.20123414047738386,-0.3301248352414318
思,2,9,-0.20123414047738386,-0.3301248352414318
花,3,13,-0.178233010537741,-0.35463046158359557
對,4,17,-0.16633086741328285,-0.38024561044280386
期,2,10,-0.26427060566975946,-0.44568759859167134
路,2,10,-0.26427060566975946,-0.44568759859167134
嚴,2,10,-0.26427060566975946,-0.44568759859167134
閑,2,10,-0.26427060566975946,-0.44568759859167134
交,2,10,-0.26427060566975946,-0.44568759859167134
繪,2,10,-0.26427060566975946,-0.44568759859167134
君,2,10,-0.26427060566975946,-0.44568759859167134
筆,2,10,-0.26427060566975946,-0.44568759859167134
暇,2,10,-0.26427060566975946,-0.44568759859167134
賢,3,14,-0.22342949121213884,-0.4531844335859029
端,1,6,-0.36739781580101205,-0.46035726598292004
但,1,6,-0.36739781580101205,-0.46035726598292004
手,1,6,-0.36739781580101205,-0.46035726598292004
堂,1,6,-0.36739781580101205,-0.46035726598292004
耿,1,6,-0.36739781580101205,-0.46035726598292004
敎,1,6,-0.36739781580101205,-0.46035726598292004
西,1,6,-0.36739781580101205,-0.46035726598292004
能,1,6,-0.36739781580101205,-0.46035726598292004
紅,1,6,-0.36739781580101205,-0.46035726598292004
勝,4,18,-0.2015444750188493,-0.46758700129162517
開,3,15,-0.264489542898092,-0.5463058176706199
杯,3,15,-0.264489542898092,-0.5463058176706199
流,4,19,-0.23424505350646907,-0.5511724358102599
筵,2,11,-0.3192680898262088,-0.5523974946157437
郞,2,11,-0.3192680898262088,-0.5523974946157437
公,2,11,-0.3192680898262088,-0.5523974946157437
事,9,38,-0.16285088125353475,-0.5574978650361248
衆,1,7,-0.44897630628242613,-0.5876972778667489
老,1,7,-0.44897630628242613,-0.5876972778667489
樂,1,7,-0.44897630628242613,-0.5876972778667489
字,1,7,-0.44897630628242613,-0.5876972778667489
榮,1,7,-0.44897630628242613,-0.5876972778667489
寧,1,7,-0.44897630628242613,-0.5876972778667489
取,1,7,-0.44897630628242613,-0.5876972778667489
自,4,20,-0.2647088453055728,-0.6313426680270491
後,4,20,-0.2647088453055728,-0.6313426680270491
舊,3,16,-0.3019877141106919,-0.6346215043427501
