token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
立,7,6,3.176043557168784,1.2455885405854266,1.9304550165833574
歲,7,6,3.176043557168784,1.2455885405854266,1.9304550165833574
子,5,2,2.268602540834846,0.4151961801951422,1.8534063606397035
誰,8,9,3.629764065335753,1.8683828108781397,1.7613812544576133
賢,8,9,3.629764065335753,1.8683828108781397,1.7613812544576133
神,6,5,2.722323049001815,1.0379904504878554,1.6843325985139594
托,6,5,2.722323049001815,1.0379904504878554,1.6843325985139594
老,5,3,2.268602540834846,0.6227942702927133,1.6458082705421324
氷,5,3,2.268602540834846,0.6227942702927133,1.6458082705421324
傳,10,14,4.537205081669692,2.9063732613659954,1.6308318203036962
逢,4,1,1.8148820326678765,0.2075980900975711,1.6072839425703054
臭,4,1,1.8148820326678765,0.2075980900975711,1.6072839425703054
挺,4,1,1.8148820326678765,0.2075980900975711,1.6072839425703054
聲,7,8,3.176043557168784,1.6607847207805688,1.5152588363882151
衣,7,8,3.176043557168784,1.6607847207805688,1.5152588363882151
忘,7,8,3.176043557168784,1.6607847207805688,1.5152588363882151
石,6,6,2.722323049001815,1.2455885405854266,1.4767345084163883
嚴,6,6,2.722323049001815,1.2455885405854266,1.4767345084163883
交,6,6,2.722323049001815,1.2455885405854266,1.4767345084163883
論,6,6,2.722323049001815,1.2455885405854266,1.4767345084163883
殿,5,4,2.268602540834846,0.8303923603902844,1.4382101804445613
腸,5,4,2.268602540834846,0.8303923603902844,1.4382101804445613
參,5,4,2.268602540834846,0.8303923603902844,1.4382101804445613
年,10,15,4.537205081669692,3.1139713514635665,1.423233730206125
毋,4,2,1.8148820326678765,0.4151961801951422,1.3996858524727342
馨,4,2,1.8148820326678765,0.4151961801951422,1.3996858524727342
仍,4,2,1.8148820326678765,0.4151961801951422,1.3996858524727342
陰,4,2,1.8148820326678765,0.4151961801951422,1.3996858524727342
鶚,4,2,1.8148820326678765,0.4151961801951422,1.3996858524727342
須,13,22,5.898366606170599,4.567157982146564,1.3312086240240353
才,6,7,2.722323049001815,1.4531866306829977,1.2691364183188172
公,6,7,2.722323049001815,1.4531866306829977,1.2691364183188172
數,5,5,2.268602540834846,1.0379904504878554,1.2306120903469904
敎,4,3,1.8148820326678765,0.6227942702927133,1.1920877623751633
終,4,3,1.8148820326678765,0.6227942702927133,1.1920877623751633
上,9,14,4.083484573502722,2.9063732613659954,1.1771113121367267
照,6,8,2.722323049001815,1.6607847207805688,1.061538328221246
成,6,8,2.722323049001815,1.6607847207805688,1.061538328221246
前,6,8,2.722323049001815,1.6607847207805688,1.061538328221246
簡,4,4,1.8148820326678765,0.8303923603902844,0.9844896722775921
蒼,4,4,1.8148820326678765,0.8303923603902844,0.9844896722775921
擬,4,4,1.8148820326678765,0.8303923603902844,0.9844896722775921
寧,4,4,1.8148820326678765,0.8303923603902844,0.9844896722775921
膽,4,4,1.8148820326678765,0.8303923603902844,0.9844896722775921
濟,4,4,1.8148820326678765,0.8303923603902844,0.9844896722775921
選,9,15,4.083484573502722,3.1139713514635665,0.9695132220391556
他,9,15,4.083484573502722,3.1139713514635665,0.9695132220391556
獨,3,2,1.3611615245009074,0.4151961801951422,0.9459653443057652
迹,3,2,1.3611615245009074,0.4151961801951422,0.9459653443057652
使,3,2,1.3611615245009074,0.4151961801951422,0.9459653443057652
皁,3,2,1.3611615245009074,0.4151961801951422,0.9459653443057652
禮,3,2,1.3611615245009074,0.4151961801951422,0.9459653443057652
趨,3,2,1.3611615245009074,0.4151961801951422,0.9459653443057652
物,3,2,1.3611615245009074,0.4151961801951422,0.9459653443057652
開,7,11,3.176043557168784,2.283578991073282,0.892464566095502
期,5,7,2.268602540834846,1.4531866306829977,0.8154159101518481
路,5,7,2.268602540834846,1.4531866306829977,0.8154159101518481
百,4,5,1.8148820326678765,1.0379904504878554,0.7768915821800211
情,4,5,1.8148820326678765,1.0379904504878554,0.7768915821800211
評,4,5,1.8148820326678765,1.0379904504878554,0.7768915821800211
南,4,5,1.8148820326678765,1.0379904504878554,0.7768915821800211
故,3,3,1.3611615245009074,0.6227942702927133,0.7383672542081942
動,3,3,1.3611615245009074,0.6227942702927133,0.7383672542081942
趁,3,3,1.3611615245009074,0.6227942702927133,0.7383672542081942
聊,3,3,1.3611615245009074,0.6227942702927133,0.7383672542081942
雲,6,10,2.722323049001815,2.075980900975711,0.646342148026104
然,4,6,1.8148820326678765,1.2455885405854266,0.56929349208245
群,4,6,1.8148820326678765,1.2455885405854266,0.56929349208245
紅,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
端,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
塵,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
笑,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
飛,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
堂,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
好,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
手,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
西,3,4,1.3611615245009074,0.8303923603902844,0.530769164110623
古,8,15,3.629764065335753,3.1139713514635665,0.5157927138721865
流,8,15,3.629764065335753,3.1139713514635665,0.5157927138721865
官,13,26,5.898366606170599,5.3975503425368485,0.5008162636337508
玉,6,11,2.722323049001815,2.283578991073282,0.4387440579285329
